,id,owner,pool,token0,token1,tickLower,tickUpper,liquidity,depositedToken0,depositedToken1,withdrawnToken0,withdrawnToken1,collectedFeesToken0,collectedFeesToken1,transaction,feeGrowthInside0LastX128,feeGrowthInside1LastX128
88,516296,0xcb0808e3e6e84681f65d4e77dc177a5c5245b412,{'id': '0x7a8eb5cc15a4a5ff4061d56f9c7d0aa2885c6007'},{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2'},{'id': '0xc756ce008fb2d41c3f2ebe5ff387ac8421ecffc3'},{'id': '0x7a8eb5cc15a4a5ff4061d56f9c7d0aa2885c6007#161000'},{'id': '0x7a8eb5cc15a4a5ff4061d56f9c7d0aa2885c6007#207000'},28461305067593885895364370,0,799999999999.999999999999980596,0,0,0,0,"{'id': '0xf9508ca176b4014bd9d590c865272cf7996a78579c3ceeae8105ab845fcab388', 'timestamp': '1685499707'}",0,0
89,484442,0x6582b7c80df319553a988f62436b8a1be6b2b24c,{'id': '0x7ceb881c7e8a71bb584b56ae228f33266dc401d9'},{'id': '0x36ff4dae0e88113d68b1209e245b0e3af92e9d58'},{'id': '0x80f0c1c49891dcfdd40b6e0f960f84e6042bcb6f'},{'id': '0x7ceb881c7e8a71bb584b56ae228f33266dc401d9#-184000'},{'id': '0x7ceb881c7e8a71bb584b56ae228f33266dc401d9#-182600'},28403775605660462585994293,18995510937.914436619124523863,0,0,0,0,0,"{'id': '0x97447bea1947cf8b62f49c8311125c7c4b820e5b55d598f794a9cc054aa04fca', 'timestamp': '1680917879'}",36121297536211105739576139691491847970926,381956063341466850991148398030764
90,202460,0x3aeb0b00894d8cf11102585f080dc78623cfd15f,{'id': '0x53ce1fc64a66dea8c5e2c0bd6a2170b0b73c4569'},{'id': '0x41df7c0fbf97f75adfb83117b3596fcfdedba0fd'},{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2'},{'id': '0x53ce1fc64a66dea8c5e2c0bd6a2170b0b73c4569#-226680'},{'id': '0x53ce1fc64a66dea8c5e2c0bd6a2170b0b73c4569#-223320'},28087604235801143391896106,200470485464.90707467037518419,24.999999999999999999,0,0,0,0,"{'id': '0x6af87904595835ee120271e85f7bcec901d6c5a39db10c3583574b3e959b12e0', 'timestamp': '1647027455'}",5072975855846507704525301553848789979381,168721268232896325229132900458
91,27529,0x9999c615e50423cc2726942da28eca54cd4a23e1,{'id': '0x99c58992057347622bdeeb5aaada7837e2755f88'},{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2'},{'id': '0xc3761eb917cd790b30dad99f6cc5b4ff93c4f9ea'},{'id': '0x99c58992057347622bdeeb5aaada7837e2755f88#-129000'},{'id': '0x99c58992057347622bdeeb5aaada7837e2755f88#-92100'},28068389935814461188620646,0,236419.292627224949992767,0,0,0,0,"{'id': '0xdc6a8ccc1dbac407035cc1a312e0577119aaf47fa67f3f3729816918101d02ba', 'timestamp': '1622286433'}",0,0
92,508150,0x0690371d4bc348e5bcbdbc8928bd12a4584401d2,{'id': '0x51592ae74b89accc1f90ce72bbf98c652ccedcd3'},{'id': '0xb24dc374efe1d7f8cdbaacd96e6ecfd720ce6323'},{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2'},{'id': '0x51592ae74b89accc1f90ce72bbf98c652ccedcd3#-437280'},{'id': '0x51592ae74b89accc1f90ce72bbf98c652ccedcd3#-69060'},28035894778957249163235331,391662389999999.999950011337627369,1.997885350531527208,0,0,0,0,"{'id': '0x85687c175d1fd2257642f2a43fdabf430b6e039f10573d84727de45f6252d05a', 'timestamp': '1684271075'}",0,0
93,175986,0xf22471ac2156b489cc4a59092c56713f813ff53e,{'id': '0x97e7d56a0408570ba1a7852de36350f7713906ec'},{'id': '0x6b175474e89094c44da98b954eedeac495271d0f'},{'id': '0x853d955acef822db058eb8505911ed77f175b99e'},{'id': '0x97e7d56a0408570ba1a7852de36350f7713906ec#-50'},{'id': '0x97e7d56a0408570ba1a7852de36350f7713906ec#50'},27984073578345897336217490,71550.107042664282627319,68188.628909233696533288,0,0,0,0,"{'id': '0x511c7bb7eae9b05ab42a0f6e6926d1030766e09dba7fb2698bf44b9c69382447', 'timestamp': '1640895504'}",15197603802475726010573126422286025,15295547816652580920975976164128024
94,524273,0x5aeae6622fbf5d366f9b17039cc5cd2349c38dbe,{'id': '0xeee2080a9c4428df631a31f7302c466e3cd1dcf3'},{'id': '0x8e3b4cf0498e621af8037117fdd2ab9f4d2ba3cc'},{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2'},{'id': '0xeee2080a9c4428df631a31f7302c466e3cd1dcf3#-198000'},{'id': '0xeee2080a9c4428df631a31f7302c466e3cd1dcf3#0'},27705997454434269913083333,551889838038.761692108261299984,0,0,0,0,0,"{'id': '0x58e58d72718cdea5349519b338166f5503e8bebb2680aea3a4ddb7947c5d0d7c', 'timestamp': '1686664475'}",0,0
95,517523,0x67baf307510aa4bfdcbfeec4bc816ab00f8857a3,{'id': '0x81c4f597adb214e2f1a3e82499b9c9caf848079e'},{'id': '0x7f4c5447af6a96d8eeaee1d932338cfc57890dbd'},{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2'},{'id': '0x81c4f597adb214e2f1a3e82499b9c9caf848079e#-263800'},{'id': '0x81c4f597adb214e2f1a3e82499b9c9caf848079e#-171800'},27528766245191751602781379,84463078636363.999997519955166824,0,69354119559735.963410410168512721,1.925213810451927515,0,0,"{'id': '0x635cfd3a079007a786ba79fef87d5cbefb0087df08629642aeb3ce46a849e6a9', 'timestamp': '1685675111'}",2973801240743618375774574449035705005296734,14498650561679373459803471562510
96,540758,0x66b870ddf78c975af5cd8edc6de25eca81791de1,{'id': '0x3626ebfe7047772a391f5bc5230bcca92ece6785'},{'id': '0x22d1d09c01b297f8969f5f1dc64ed645672e07f3'},{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2'},{'id': '0x3626ebfe7047772a391f5bc5230bcca92ece6785#-302200'},{'id': '0x3626ebfe7047772a391f5bc5230bcca92ece6785#0'},27403021018342888072518259,99921710225030.012898193783407498,0,0,0,0,0,"{'id': '0x82cc2e3f1f1c906d70e7a6f199c54da2a3d0428716c993cedd119ae69778b243', 'timestamp': '1690101995'}",0,0
97,565675,0xb1460a580ed166b3a9b3d5decaea3e2dfc9a3376,{'id': '0x608488e091ed05c28dbb7ee0e335a7fbda369d08'},{'id': '0x5ef643256066f97470c3da94fd322856a6d69878'},{'id': '0xc2d0ed2cda1579169ab3c9f0e0be0e575db9718d'},{'id': '0x608488e091ed05c28dbb7ee0e335a7fbda369d08#-887200'},{'id': '0x608488e091ed05c28dbb7ee0e335a7fbda369d08#887200'},27398911908642208181534600,999999999.999999999999999714,3002801.495110143242006984,454025494.566143026982362987,1653432.203173720236412905,0,0,"{'id': '0x2cd695a38b9caf3a7bee1cae25c4e1da8464ff22b8203852db808fa932825229', 'timestamp': '1695017423'}",0,19072357907049578134131104239501483
98,573257,0x0f8c7267bc16bdc2773d102be384f0879998b676,{'id': '0xb7f27e5ebf97d88f37e16eddecc59523361a60e1'},{'id': '0x470c8950c0c3aa4b09654bc73b004615119a44b5'},{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2'},{'id': '0xb7f27e5ebf97d88f37e16eddecc59523361a60e1#-887200'},{'id': '0xb7f27e5ebf97d88f37e16eddecc59523361a60e1#887200'},27385252762483544094150219,499999999999999.999982220026727612,1.499904137728735199,0,0,0,0,"{'id': '0xac6011bfee5d0dd5f41862306f452c2e1d3dab0514f0898e72d9f602fb48bc41', 'timestamp': '1696277183'}",150896326384559457704734906400287687821873408,111019544589380311020945952185335
99,553453,0xe2fe530c047f2d85298b07d9333c05737f1435fb,{'id': '0x8a483e4228ecc988e4483874b1e17b75e80d516b'},{'id': '0x378b657465d7b8ca92604f72be816976949c39b5'},{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2'},{'id': '0x8a483e4228ecc988e4483874b1e17b75e80d516b#-207180'},{'id': '0x8a483e4228ecc988e4483874b1e17b75e80d516b#138180'},27279826376911591719187201,859949995099.153345553682823381,0,0,0,0,0,"{'id': '0xc20e747379d30eb9448fb22cc13d219f3c08ba53c5803ecc3cd1c79c0bb43d00', 'timestamp': '1692564671'}",0,0
0,228927,0x000000000000000000000000000000000000dead,{'id': '0x09b844d25fcf495e2b9bba39ee2263cca78242dc'},{'id': '0x8246d1032bdc4807f5a21bdacce142c890dd19a8'},{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2'},{'id': '0x09b844d25fcf495e2b9bba39ee2263cca78242dc#-322400'},{'id': '0x09b844d25fcf495e2b9bba39ee2263cca78242dc#0'},49997582294838637436531373,499999999999999.975959497524771662,0.005246474568766507,0,0,0,0,"{'id': '0xbb46d028005aca3c723d39873b0f8bc3b699b645b1a583f34fe43ca7be710210', 'timestamp': '1651466126'}",0,0
1,166449,0xf22471ac2156b489cc4a59092c56713f813ff53e,{'id': '0x97e7d56a0408570ba1a7852de36350f7713906ec'},{'id': '0x6b175474e89094c44da98b954eedeac495271d0f'},{'id': '0x853d955acef822db058eb8505911ed77f175b99e'},{'id': '0x97e7d56a0408570ba1a7852de36350f7713906ec#-50'},{'id': '0x97e7d56a0408570ba1a7852de36350f7713906ec#50'},49314479894365007509016430,128373.404123650384444266,117879.297802399632935878,0,0,0,0,"{'id': '0x422e662c21790b10c9ebd4ff2ed97af99f9028f5e5e8eaba014974924e68c8a9', 'timestamp': '1639384991'}",15107333659624231548770081996624776,15215135051185634542266163714631213
2,166460,0xf22471ac2156b489cc4a59092c56713f813ff53e,{'id': '0x97e7d56a0408570ba1a7852de36350f7713906ec'},{'id': '0x6b175474e89094c44da98b954eedeac495271d0f'},{'id': '0x853d955acef822db058eb8505911ed77f175b99e'},{'id': '0x97e7d56a0408570ba1a7852de36350f7713906ec#-50'},{'id': '0x97e7d56a0408570ba1a7852de36350f7713906ec#50'},49200147530939736147644204,127651.295301479997521914,118030.399345892807718427,0,0,0,0,"{'id': '0x3b0c43bd61233b1e69d5d185410832a5c83a19a9d4e17ff2258c954433682519', 'timestamp': '1639386930'}",15126467675797928410176130435814658,15219112410113056011225741747705117
3,494438,0x94216211a7c38fa69510d253c7368d1575be79da,{'id': '0x3d1f0658d7d204bec097907623cf4cf36b051a56'},{'id': '0x8787e1b6b726fdfef0df9ef0864869b5a2661de7'},{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2'},{'id': '0x3d1f0658d7d204bec097907623cf4cf36b051a56#-253800'},{'id': '0x3d1f0658d7d204bec097907623cf4cf36b051a56#-253200'},49077448131494374581477019,70537398286.423385046984921014,3.899999999999999999,0,0,0,0,"{'id': '0x97da591c0c7f648e19219b007e9cb487989877606d474f5582b809ce23fff8da', 'timestamp': '1682225819'}",2792697975383618774008802506460285703261,69679571488719445527932879619
4,520961,0x64653c004f693ed91b22f2ff703f0abdef9da04a,{'id': '0x33bd10dcf7e2ac6348b0a2289e6f7b61db2bf067'},{'id': '0xaa721528396c3e7923d233738b7644e5f88d99e8'},{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2'},{'id': '0x33bd10dcf7e2ac6348b0a2289e6f7b61db2bf067#-139200'},{'id': '0x33bd10dcf7e2ac6348b0a2289e6f7b61db2bf067#0'},47517543180266718236472599,50001141706.388754513530478077,0,0,0,0,0,"{'id': '0x82c626dfc682b2309569d647868d28193761183db092c7983f6ffba30eab1ee3', 'timestamp': '1686129491'}",0,0
5,532446,0xa7660b6d96cc5870cac5ad96dc580f189e14fa0a,{'id': '0x87e4891a187c50ec7d02fc4ae69db5faa130f9a6'},{'id': '0x5edc0908952dcacc1b65bc924d3f15226f108b43'},{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2'},{'id': '0x87e4891a187c50ec7d02fc4ae69db5faa130f9a6#331920'},{'id': '0x87e4891a187c50ec7d02fc4ae69db5faa130f9a6#334920'},46274819967244624877419351,4000000000,0,0,0,0,0,"{'id': '0xca40633268689813b9ef932c6fea1c2216c15ecbfc2003e0a5cfa1ece2fa8db0', 'timestamp': '1688256719'}",0,0
6,318443,0xffe0d7e22aaa1aaef3dc2e70d6b85b54f575a51b,{'id': '0x97a730d558dd9f0c90443b75ef0a3774ae3a49ab'},{'id': '0x5b0c8bd47e07f683db7f48caf126eeff506064a4'},{'id': '0x5b8c023d162ee3661cb9740ec271b8bd261767f3'},{'id': '0x97a730d558dd9f0c90443b75ef0a3774ae3a49ab#-92100'},{'id': '0x97a730d558dd9f0c90443b75ef0a3774ae3a49ab#-46080'},46259457869631692963304679,999728948.703883314392141698,1000000,0,0,0,0,"{'id': '0x9a5dad4836c6498caece0047907d824d346f1b645fcccec6c5d8d59ac0f1e5aa', 'timestamp': '1663591079'}",0,0
7,575855,0x63b910134016355b356d4c3ed7ff9521277fe1b6,{'id': '0xbd1df2547fe183ac2348d6d67b81cb64c68703a9'},{'id': '0x28a3e8ff6f4429c90f64cfa6ca6d3febdd493927'},{'id': '0x3007083eaa95497cd6b2b809fb97b6a30bdf53d3'},{'id': '0xbd1df2547fe183ac2348d6d67b81cb64c68703a9#-887200'},{'id': '0xbd1df2547fe183ac2348d6d67b81cb64c68703a9#887200'},45839360495158000669038076,6102773126.809771284411966959,344310.189309541018782981,0,0,0,0,"{'id': '0x2c609f5f28ba33bff114b417de98b6bbab24caaec75e0c211ede9302e8636cb0', 'timestamp': '1696661579'}",0,0
8,564990,0x28ce711693f9a4cbc42276085fa4255511192222,{'id': '0xcabae765b4cb8b7110512247fb23df2ad0f0c9f9'},{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2'},{'id': '0xf9a9a50a7f91876c97dc83eb13dbd097cd26ceca'},{'id': '0xcabae765b4cb8b7110512247fb23df2ad0f0c9f9#-887200'},{'id': '0xcabae765b4cb8b7110512247fb23df2ad0f0c9f9#887200'},45827538278114326410314441,1.00007774506037987,2099999999999999.999792747338241767,0,0,0,0,"{'id': '0x887d91dac97470ba6902b52110e56224e39546e1e0aa3d2d6cfc5821cf39a712', 'timestamp': '1694860487'}",0,0
9,375908,0x4ef0fa9c1f3e468e942f4ac48da9c5cd2f7be1fb,{'id': '0xc60604a8e104940cf28f4fd9af8abb06dc50b812'},{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2'},{'id': '0xfd957f21bd95e723645c07c48a2d8acb8ffb3794'},{'id': '0xc60604a8e104940cf28f4fd9af8abb06dc50b812#314000'},{'id': '0xc60604a8e104940cf28f4fd9af8abb06dc50b812#316200'},45773578131297112187004166,0,35008396294021.641795412831087547,0,0,0,0,"{'id': '0x895f334579f825d9c9a51b8287025eced853567a69ca57152399ce9459ed576f', 'timestamp': '1669539371'}",0,0
10,573652,0x4ef9f74db039959ffa54d28edd7096fca8760a8e,{'id': '0x11950d141ecb863f01007add7d1a342041227b58'},{'id': '0x6982508145454ce325ddbe47a25d4ec3d2311933'},{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2'},{'id': '0x11950d141ecb863f01007add7d1a342041227b58#-216120'},{'id': '0x11950d141ecb863f01007add7d1a342041227b58#-215100'},44830249353624984525971753,23474506268.740995403170844557,37.005249747829634095,0,0,0,0,"{'id': '0x336b567bac1cd87faec1769596827e75bfe1a0781e7d77671b5430828aa09b48', 'timestamp': '1696330067'}",115792089237316195423570985008687906877784168014015072937918580904822842986627,115792089237316195423570985008687907853269983986052990896007368648135251962561
11,517515,0x67baf307510aa4bfdcbfeec4bc816ab00f8857a3,{'id': '0x12b791bb27b3a4ee958b5a435fea7d49ec076e9c'},{'id': '0x7f4c5447af6a96d8eeaee1d932338cfc57890dbd'},{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2'},{'id': '0x12b791bb27b3a4ee958b5a435fea7d49ec076e9c#-263940'},{'id': '0x12b791bb27b3a4ee958b5a435fea7d49ec076e9c#-194820'},44560623235235470900107705,89287572445408.21496000798828765,13.423361458005715293,69701505725706.255130212884648806,0.00014721299086178,0,0,"{'id': '0x0e16473e908db044e98105c146ea7045f0b6d48284a073b2b3f91a2e95d207a3', 'timestamp': '1685674691'}",2531458931254069816268122452759249727256674,12200489181624915916052569882977
12,517520,0x67baf307510aa4bfdcbfeec4bc816ab00f8857a3,{'id': '0x12b791bb27b3a4ee958b5a435fea7d49ec076e9c'},{'id': '0x7f4c5447af6a96d8eeaee1d932338cfc57890dbd'},{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2'},{'id': '0x12b791bb27b3a4ee958b5a435fea7d49ec076e9c#-263880'},{'id': '0x12b791bb27b3a4ee958b5a435fea7d49ec076e9c#-171780'},43709038599682719569539112,92909386499999.99999887432032437,0,69682039874999.99999915573984472,0,0,0,"{'id': '0x7d1bd68ec995c294b04c85069c6896b6ba4d1e4e14f9be90238c11f6a4ebf9ad', 'timestamp': '1685674859'}",2386157003199144421164294005320333067109620,11697873888395357478587590246927
13,524488,0x65983f6e788e0b79a27801bf0546a94cad17ce9b,{'id': '0x2872939f387a67360aa80a28f6f0ecab78783050'},{'id': '0x2df76724f3f1a5d8770614194865a19e4fdbf627'},{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2'},{'id': '0x2872939f387a67360aa80a28f6f0ecab78783050#-330800'},{'id': '0x2872939f387a67360aa80a28f6f0ecab78783050#-329000'},43235144795140891742174210,0,0.267223682624263156,0,0,0,0,"{'id': '0x388f3f40f9cff4b69ce7966df39b8f75fcafe0aede71cafa327b9b33ef67bd1e', 'timestamp': '1686697295'}",0,0
14,545861,0x6ae83411df70df648cc52121854c185ac5875970,{'id': '0x384bbf2783069f540bb4c3e883f499f1e0d7c1d6'},{'id': '0x21e783bcf445b515957a10e992ad3c8e9ff51288'},{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2'},{'id': '0x384bbf2783069f540bb4c3e883f499f1e0d7c1d6#-194940'},{'id': '0x384bbf2783069f540bb4c3e883f499f1e0d7c1d6#-193740'},42405871979873474095123308,4058969833491.979736390320618481,0,4016756547223.663147131861283468,0,0,0,"{'id': '0x5be40a4b1d246ac4b15982a5d954df408d01f1d1f75efacf7686e80299a046ac', 'timestamp': '1691185883'}",0,0
15,550671,0x51c8a1660626971e90ae24843a4d7e848a2ef93a,{'id': '0x5cd0ad98ba6288ed7819246a1ebc0386c32c314b'},{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2'},{'id': '0xd0d56273290d339aaf1417d9bfa1bb8cfe8a0933'},{'id': '0x5cd0ad98ba6288ed7819246a1ebc0386c32c314b#230270'},{'id': '0x5cd0ad98ba6288ed7819246a1ebc0386c32c314b#232090'},41988615607742744344447028,0,400000000000.000000000000006971,0,0,0,0,"{'id': '0xcb76f6d3ff0ab0fa7accad8a829e276189b854158435be4a731571e8c1cdd307', 'timestamp': '1692069191'}",6288111510146057779034663253873,156682805784286164679458709438558615316665
16,179945,0xf22471ac2156b489cc4a59092c56713f813ff53e,{'id': '0x97e7d56a0408570ba1a7852de36350f7713906ec'},{'id': '0x6b175474e89094c44da98b954eedeac495271d0f'},{'id': '0x853d955acef822db058eb8505911ed77f175b99e'},{'id': '0x97e7d56a0408570ba1a7852de36350f7713906ec#-50'},{'id': '0x97e7d56a0408570ba1a7852de36350f7713906ec#50'},41611745744603299677601052,107788.860112558035320245,100000,0,0,0,0,"{'id': '0x1bbb55126474b7fde64396c8de3fb865722e3959ea5fad9c9e2baec2d27f454a', 'timestamp': '1641647002'}",16013270915399816746209412054523557,16163139617284707402107897363308166
17,542849,0x000000000000000000000000000000000000dead,{'id': '0x2ab3af4e9e69c29efc5b89be55e43077a07525e9'},{'id': '0x1d4214081985ad20aa3ca93a2206ae792635cbec'},{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2'},{'id': '0x2ab3af4e9e69c29efc5b89be55e43077a07525e9#-128280'},{'id': '0x2ab3af4e9e69c29efc5b89be55e43077a07525e9#-118140'},41213100965015141262671568,9999999999.999999999999998291,0,0,0,0,0,"{'id': '0x433d7308cbe9304585b1b67295e0a401da71db17d2ee08b8577e9d4e3b86a0f0', 'timestamp': '1690560683'}",115792089237316195423570985008687907853269983561686799480351064057100275648416,115792089237316195423570985008687907853269984665632389693139000113169127421942
18,347569,0x4ef0fa9c1f3e468e942f4ac48da9c5cd2f7be1fb,{'id': '0xc60604a8e104940cf28f4fd9af8abb06dc50b812'},{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2'},{'id': '0xfd957f21bd95e723645c07c48a2d8acb8ffb3794'},{'id': '0xc60604a8e104940cf28f4fd9af8abb06dc50b812#301200'},{'id': '0xc60604a8e104940cf28f4fd9af8abb06dc50b812#307400'},40976623541207270811087138,0,51650406976402.346232344985996599,0,0,0,0,"{'id': '0x736eb766c544c4d7d22df45f57e560a7a770f6d70480d4af3839cd69c67fce69', 'timestamp': '1667029139'}",0,0
19,110019,0xf22471ac2156b489cc4a59092c56713f813ff53e,{'id': '0x97e7d56a0408570ba1a7852de36350f7713906ec'},{'id': '0x6b175474e89094c44da98b954eedeac495271d0f'},{'id': '0x853d955acef822db058eb8505911ed77f175b99e'},{'id': '0x97e7d56a0408570ba1a7852de36350f7713906ec#-50'},{'id': '0x97e7d56a0408570ba1a7852de36350f7713906ec#50'},40035568054480971707448906,81925.969246194514374805,118000,0,0,458.698241508152904038,449.671876880054132798,"{'id': '0xa50588991f4f219a2e860fb886fcdcd804fd0746c22bf7a54a6739693d6e108b', 'timestamp': '1628791512'}",15830063861834504474754055212460223,15924112392879585516117470086916735
20,72376,0x5d54ef668a5bf42202aa7f5213cbc75835f99709,{'id': '0x5be1b63a3873cbe553f8a1807e83609ef0497797'},{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48'},{'id': '0xbabd6aa0798b805309533601ef4459103803e09b'},{'id': '0x5be1b63a3873cbe553f8a1807e83609ef0497797#138200'},{'id': '0x5be1b63a3873cbe553f8a1807e83609ef0497797#276400'},39888161161953654284999065,18.982067,40000000004999.999825358434164192,0,0,0,0,"{'id': '0x6653fde6abb477c05e222879f05f0af097c1423a20b661e164c80d6aa2a8da35', 'timestamp': '1625432180'}",498061496256956027676014758796,448109280329666314335238536814615557075725
21,551039,0x6a69e89d208e38b11f675814471934d0aa80f45c,{'id': '0x6037bc01cbb1b70c72faffea0c23e7730e44ea7b'},{'id': '0xb15995d21dfd0a3b2a021fce5a6dde7281839185'},{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2'},{'id': '0x6037bc01cbb1b70c72faffea0c23e7730e44ea7b#-887200'},{'id': '0x6037bc01cbb1b70c72faffea0c23e7730e44ea7b#887200'},39194704852260372733338969,715616999999999.99970601353784674,2.146713798658048593,0,0,0,0,"{'id': '0xeedc2e383ffcbe2b7e55ec18f1921fe3872c6ccb9205cd0d86587133b49743dc', 'timestamp': '1692138707'}",0,0
22,163052,0x0f57724190ba25514982d2f32db9ab451af3f183,{'id': '0x58fc972bca5a6b84410b185bbd2c82489c845993'},{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2'},{'id': '0xec5709c0750043cfb4b869dbc871e86efe18b4c5'},{'id': '0x58fc972bca5a6b84410b185bbd2c82489c845993#213000'},{'id': '0x58fc972bca5a6b84410b185bbd2c82489c845993#213200'},39157480237830641746705144,3.638315668161756437,10019999999.999999998555029546,0,0,0,0,"{'id': '0xda5992dc537e51b40ecd03566aa387d4daf4d2a4a8e1eac6a3e086f7564dece7', 'timestamp': '1638716088'}",0,0
23,480351,0xcdfc8f3377bbf5c912d2b031b1691d91fec9ff32,{'id': '0xf16b94e6550091aecbbf56f081032d27c27ef3e6'},{'id': '0xb9d7dddca9a4ac480991865efef82e01273f79c3'},{'id': '0xf01baf83e0b1a66110188e0d36b41099c47008ee'},{'id': '0xf16b94e6550091aecbbf56f081032d27c27ef3e6#91855'},{'id': '0xf16b94e6550091aecbbf56f081032d27c27ef3e6#92359'},38841164670902958181204972,3699.797955898004378406,60296640.766947089280756141,0,0,0,0,"{'id': '0xa7ba73c6a450f39d1600626dae78ed544028cfc040a131975eedfdafdf541b50', 'timestamp': '1680363239'}",0,0
24,542595,0x1a795bfb9361a40700ae5f98f4e008e67d744444,{'id': '0x195a99dcfd5b14ce514221a169a5d85138dd0454'},{'id': '0x1ea83e8938bbac7cc2f55a8162d8a7d1db55d2d2'},{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2'},{'id': '0x195a99dcfd5b14ce514221a169a5d85138dd0454#-221520'},{'id': '0x195a99dcfd5b14ce514221a169a5d85138dd0454#0'},38736810967406432332389277,2500424544383.475763801492276225,0.15,0,0,0,0,"{'id': '0x2b1324062daca9bc8a119d8e2aa7bb76015b02f2bdb13705b57275c1bfbc8c10', 'timestamp': '1690496183'}",0,0
25,550656,0x51c8a1660626971e90ae24843a4d7e848a2ef93a,{'id': '0x5cd0ad98ba6288ed7819246a1ebc0386c32c314b'},{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2'},{'id': '0xd0d56273290d339aaf1417d9bfa1bb8cfe8a0933'},{'id': '0x5cd0ad98ba6288ed7819246a1ebc0386c32c314b#232090'},{'id': '0x5cd0ad98ba6288ed7819246a1ebc0386c32c314b#234320'},38704626165966807005204770,0,500000000000.000000000000003451,0,0,0,0,"{'id': '0x14183aaa303b96928509a4b2eb4bae6ade8f773732987f34108de93ed7564a13', 'timestamp': '1692068111'}",115792089237316195423570985008687907853269984659238975433908178999214469317506,115792089237316195423570985008687907693661928166832270982015134345284725992481
26,576538,0xf2c695aa6c38710f4e597d2dd4201fd3d8712f20,{'id': '0x2f62f2b4c5fcd7570a709dec05d68ea19c82a9ec'},{'id': '0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce'},{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2'},{'id': '0x2f62f2b4c5fcd7570a709dec05d68ea19c82a9ec#-192480'},{'id': '0x2f62f2b4c5fcd7570a709dec05d68ea19c82a9ec#-192360'},38621461456172906890301391,1306815850.277823080829346231,9.6,0,0,0,0,"{'id': '0x6805dae7168d09fa353dce9852ca1dc01b684fa3613d2d005f8b01342bc58f93', 'timestamp': '1696776959'}",115792089237316195423570985008687907048103541927774596582808420076473781481896,115792089237316195423570985008687907853269978857261018063969956121696607710084
27,546783,0xe257542c0052f43244cecb4fb8784bb41e066b68,{'id': '0x40769f269bac144394e7fa37eaba7d0328f90cd2'},{'id': '0x514910771af9ca656af840dff83e8264ecf986ca'},{'id': '0xaabeb130b002e82b9ab37fbb90487e5b16364bae'},{'id': '0x40769f269bac144394e7fa37eaba7d0328f90cd2#127740'},{'id': '0x40769f269bac144394e7fa37eaba7d0328f90cd2#210720'},38575664122499501594914887,0,1428571428571.428571428571393518,0,0,0,0,"{'id': '0x5f9b1c902810f767420bf7c6bebc2b2336a04a93fe36554e6090b7b695054087', 'timestamp': '1691337743'}",41060059618901970067810565507859,15830956513227922114900168325967095717979
